query_id,query_type,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank
q01274,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01275,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01276,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01277,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01278,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01279,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01280,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01281,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01282,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01283,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01284,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01285,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01286,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01287,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01288,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01289,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01290,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01291,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01292,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01293,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01294,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01295,4,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01296,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01297,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01298,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01299,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01300,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01301,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01302,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01303,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01304,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01308,5,query_type_router,keyword,0.0022172949002217295,0.0,0.0,0.0,451
q01309,5,query_type_router,keyword,0.022727272727272728,0.0,0.0,0.0,44
q01310,5,query_type_router,keyword,0.029411764705882353,0.0,0.0,0.0,34
q01311,5,query_type_router,keyword,0.0005509641873278236,0.0,0.0,0.0,1815
q01312,5,query_type_router,keyword,0.004424778761061947,0.0,0.0,0.0,226
q01313,5,query_type_router,keyword,0.2,0.0,0.0,1.0,5
q01314,5,query_type_router,keyword,0.16666666666666666,0.0,0.0,0.0,6
q01316,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01317,5,query_type_router,keyword,0.010526315789473684,0.0,0.0,0.0,95
q01318,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01320,5,query_type_router,keyword,0.022222222222222223,0.0,0.0,0.0,45
q01321,5,query_type_router,keyword,0.07142857142857142,0.0,0.0,0.0,14
q01322,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01324,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01325,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01326,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01327,5,query_type_router,keyword,0.015151515151515152,0.0,0.0,0.0,66
q01328,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01329,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01330,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01331,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01332,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01333,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01334,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01335,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01336,5,query_type_router,keyword,0.16666666666666666,0.0,0.0,0.0,6
q01337,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01338,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01339,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01340,5,query_type_router,keyword,0.045454545454545456,0.0,0.0,0.0,22
q01341,5,query_type_router,keyword,0.09090909090909091,0.0,0.0,0.0,11
q01342,5,query_type_router,keyword,0.06666666666666667,0.0,0.0,0.0,15
q01343,5,query_type_router,keyword,0.02564102564102564,0.0,0.0,0.0,39
q01344,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01345,5,query_type_router,keyword,0.08333333333333333,0.0,0.0,0.0,12
q01348,2,query_type_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01349,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01350,2,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01351,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01352,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01353,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01354,1,query_type_router,vector,0.08333333333333333,0.0,0.0,0.0,12
q01355,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01356,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01357,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01358,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01359,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01360,2,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01361,1,query_type_router,vector,0.0625,0.0,0.0,0.0,16
q01362,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01363,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01364,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01365,2,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01366,3,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01367,1,query_type_router,vector,0.125,0.0,0.0,0.0,8
q01368,1,query_type_router,vector,0.14285714285714285,0.0,0.0,0.0,7
q01369,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01370,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01371,3,query_type_router,type_aware,0.010309278350515464,0.0,0.0,0.0,97
q01372,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01373,4,query_type_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01374,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01375,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01376,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01377,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01378,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01379,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01380,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01381,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01382,2,query_type_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01383,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01384,3,query_type_router,type_aware,0.1,0.0,0.0,0.0,10
q01385,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01386,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01387,1,query_type_router,vector,0.1,0.0,0.0,0.0,10
q01388,3,query_type_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01389,1,query_type_router,vector,0.125,0.0,0.0,0.0,8
q01390,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01391,2,query_type_router,type_aware,0.1,0.0,0.0,0.0,10
q01392,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01393,2,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01394,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01395,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01396,3,query_type_router,type_aware,0.08333333333333333,0.0,0.0,0.0,12
q01397,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01398,2,query_type_router,type_aware,0.1,0.0,0.0,0.0,10
q01399,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01400,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01401,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01402,2,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01403,2,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01404,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01405,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01406,4,query_type_router,type_aware,0.03225806451612903,0.0,0.0,0.0,31
q01407,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01408,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01409,4,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01410,4,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01411,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01412,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01413,2,query_type_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23
q01414,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01415,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01416,2,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01417,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01418,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01420,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01421,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01423,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01424,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01425,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01426,2,query_type_router,type_aware,0.004761904761904762,0.0,0.0,0.0,210
q01427,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01428,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01429,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01430,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01431,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01432,1,query_type_router,vector,0.14285714285714285,0.0,0.0,0.0,7
q01433,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01434,1,query_type_router,vector,0.09090909090909091,0.0,0.0,0.0,11
q01435,1,query_type_router,vector,0.125,0.0,0.0,0.0,8
q01436,1,query_type_router,vector,0.14285714285714285,0.0,0.0,0.0,7
q01437,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01438,4,query_type_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01439,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01440,4,query_type_router,type_aware,0.03225806451612903,0.0,0.0,0.0,31
q01441,4,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01442,4,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01443,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01444,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01445,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01446,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01448,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01449,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01450,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01451,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01452,4,query_type_router,type_aware,0.1,0.0,0.0,0.0,10
q01453,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01454,4,query_type_router,type_aware,0.05555555555555555,0.0,0.0,0.0,18
q01455,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01456,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01457,4,query_type_router,type_aware,0.037037037037037035,0.0,0.0,0.0,27
q01458,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01459,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01460,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01461,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01462,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01463,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01464,4,query_type_router,type_aware,0.018867924528301886,0.0,0.0,0.0,53
q01465,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01466,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01467,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01468,4,query_type_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01469,4,query_type_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
q01470,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01471,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01472,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01473,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01474,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01475,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01476,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01477,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01478,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01479,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01480,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01481,4,query_type_router,type_aware,0.02631578947368421,0.0,0.0,0.0,38
q01482,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01483,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01484,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01485,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01487,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01488,4,query_type_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
q01489,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01490,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01491,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01492,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01493,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01494,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01495,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01496,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01497,4,query_type_router,type_aware,0.011764705882352941,0.0,0.0,0.0,85
q01498,4,query_type_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
q01499,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01501,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01502,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01503,4,query_type_router,type_aware,0.0035460992907801418,0.0,0.0,0.0,282
q01504,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01505,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01506,4,query_type_router,type_aware,0.125,0.0,0.0,0.0,8
q01507,4,query_type_router,type_aware,0.025,0.0,0.0,0.0,40
q01508,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01509,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01510,4,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01511,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01512,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01513,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01514,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01515,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01516,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01517,4,query_type_router,type_aware,0.024390243902439025,0.0,0.0,0.0,41
q01518,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01519,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01520,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01521,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01523,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01525,4,query_type_router,type_aware,0.037037037037037035,0.0,0.0,0.0,27
q01526,4,query_type_router,type_aware,0.0625,0.0,0.0,0.0,16
q01527,4,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01529,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01530,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01531,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01532,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01533,4,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01534,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01535,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01536,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01537,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01538,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01539,5,query_type_router,keyword,0.00047961630695443646,0.0,0.0,0.0,2085
q01540,5,query_type_router,keyword,0.0005076142131979696,0.0,0.0,0.0,1970
q01541,5,query_type_router,keyword,0.0041841004184100415,0.0,0.0,0.0,239
q01542,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01543,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01544,5,query_type_router,keyword,0.1,0.0,0.0,0.0,10
q01545,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01546,5,query_type_router,keyword,0.0011587485515643105,0.0,0.0,0.0,863
q01547,5,query_type_router,keyword,0.00205761316872428,0.0,0.0,0.0,486
q01548,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01549,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01550,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01551,5,query_type_router,keyword,0.0196078431372549,0.0,0.0,0.0,51
q01552,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01553,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01554,5,query_type_router,keyword,0.005050505050505051,0.0,0.0,0.0,198
q01555,5,query_type_router,keyword,0.16666666666666666,0.0,0.0,0.0,6
q01556,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01557,5,query_type_router,keyword,0.006535947712418301,0.0,0.0,0.0,153
q01558,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01559,5,query_type_router,keyword,0.125,0.0,0.0,0.0,8
q01560,5,query_type_router,keyword,0.030303030303030304,0.0,0.0,0.0,33
q01562,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01563,5,query_type_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
q01564,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01565,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01566,5,query_type_router,keyword,0.002398081534772182,0.0,0.0,0.0,417
q01567,5,query_type_router,keyword,0.002320185614849188,0.0,0.0,0.0,431
q01569,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01570,5,query_type_router,keyword,0.0004780114722753346,0.0,0.0,0.0,2092
q01571,5,query_type_router,keyword,0.045454545454545456,0.0,0.0,0.0,22
q01572,5,query_type_router,keyword,0.030303030303030304,0.0,0.0,0.0,33
q01573,5,query_type_router,keyword,0.09090909090909091,0.0,0.0,0.0,11
q01574,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01575,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01576,5,query_type_router,keyword,0.1111111111111111,0.0,0.0,0.0,9
q01577,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01578,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01579,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01580,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01582,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01583,5,query_type_router,keyword,0.5,0.0,1.0,1.0,2
q01584,5,query_type_router,keyword,0.16666666666666666,0.0,0.0,0.0,6
q01585,5,query_type_router,keyword,1.0,1.0,1.0,1.0,1
q01586,5,query_type_router,keyword,0.06666666666666667,0.0,0.0,0.0,15
q01587,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01588,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01589,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01590,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01591,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01592,3,query_type_router,type_aware,0.014925373134328358,0.0,0.0,0.0,67
q01593,1,query_type_router,vector,0.045454545454545456,0.0,0.0,0.0,22
q01594,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01595,1,query_type_router,vector,0.16666666666666666,0.0,0.0,0.0,6
q01596,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01597,3,query_type_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01598,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01599,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01600,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01601,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01602,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01603,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01604,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01605,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01606,3,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01607,3,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01608,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01609,2,query_type_router,type_aware,0.0625,0.0,0.0,0.0,16
q01610,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01611,2,query_type_router,type_aware,0.0009861932938856016,0.0,0.0,0.0,1014
q01612,2,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01613,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01614,3,query_type_router,type_aware,0.03125,0.0,0.0,0.0,32
q01615,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01616,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01617,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01619,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01620,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01621,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01622,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01623,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01624,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01626,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01627,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01628,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01629,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01630,3,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01631,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01632,2,query_type_router,type_aware,0.018518518518518517,0.0,0.0,0.0,54
q01634,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01635,1,query_type_router,vector,0.16666666666666666,0.0,0.0,0.0,6
q01636,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01637,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01638,3,query_type_router,type_aware,0.05,0.0,0.0,0.0,20
q01639,2,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01640,2,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01641,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01642,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01643,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01644,3,query_type_router,type_aware,0.1,0.0,0.0,0.0,10
q01645,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01646,2,query_type_router,type_aware,0.25,0.0,0.0,1.0,4
q01647,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01648,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01649,1,query_type_router,vector,0.14285714285714285,0.0,0.0,0.0,7
q01650,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01651,1,query_type_router,vector,0.25,0.0,0.0,1.0,4
q01652,3,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01653,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01654,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01655,2,query_type_router,type_aware,0.041666666666666664,0.0,0.0,0.0,24
q01656,1,query_type_router,vector,0.5,0.0,1.0,1.0,2
q01657,2,query_type_router,type_aware,0.0625,0.0,0.0,0.0,16
q01658,3,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01659,1,query_type_router,vector,0.2,0.0,0.0,1.0,5
q01660,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01661,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01662,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01663,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01664,1,query_type_router,vector,0.3333333333333333,0.0,1.0,1.0,3
q01665,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01666,2,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01667,2,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01668,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01669,1,query_type_router,vector,1.0,1.0,1.0,1.0,1
q01670,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01671,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01672,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01674,4,query_type_router,type_aware,0.5,0.0,1.0,1.0,2
q01675,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01676,4,query_type_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01677,4,query_type_router,type_aware,0.2,0.0,0.0,1.0,5
q01678,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01679,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01680,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01681,4,query_type_router,type_aware,1.0,1.0,1.0,1.0,1
q01682,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01683,4,query_type_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01684,4,query_type_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01685,4,query_type_router,type_aware,0.058823529411764705,0.0,0.0,0.0,17
